,Bacteria,Chemicals,Importance_decition_tree,CV_decition_tree,R_squared_decition_tree
699,296,"['Mn', 'Fe']",1.0666666666666669,-0.07333333333333329,-0.6000000000000001
700,296,"['Fe', 'Al', 'Cr', 'Mn']",1.0666666666666669,-0.07333333333333329,-0.6000000000000001
701,296,"['Se', 'Mo']",1.0666666666666669,-0.07333333333333329,-0.6000000000000001
702,296,"['Sr', 'EC']",1.0666666666666669,-0.07333333333333329,-0.6000000000000001
703,296,"['Fluoren', 'Fluoranten']",1.0666666666666669,-0.07333333333333329,-0.6000000000000001
704,296,"['Antracen', 'EC', 'Li']",1.0666666666666669,-0.07333333333333329,-0.6000000000000001
705,296,pH,1.0666666666666669,-0.07333333333333329,-0.6000000000000001
706,296,HCHO,1.0666666666666669,-0.07333333333333329,-0.6000000000000001
707,296,B,1.0666666666666669,-0.07333333333333329,-0.6000000000000001
708,296,Ni,1.0666666666666669,-0.07333333333333329,-0.6000000000000001
709,296,Ga,1.0666666666666669,-0.07333333333333329,-0.6000000000000001
710,296,Rb,1.0666666666666669,-0.07333333333333329,-0.6000000000000001
711,296,Sb,1.0666666666666669,-0.07333333333333329,-0.6000000000000001
712,296,Ba,1.0666666666666669,-0.07333333333333329,-0.6000000000000001
713,296,Naftalen,1.0666666666666669,-0.07333333333333329,-0.6000000000000001
714,296,Acenaften,1.0666666666666669,-0.07333333333333329,-0.6000000000000001
715,298,Naftalen,1.032258064516129,0.3666666666666667,0.4838709677419355
716,299,"['EC', 'Sr', 'Antracen']",0.9454511016724108,-17.869578839167765,-0.5889038135874345
717,299,"['Li', 'Antracen']",0.9454511016724108,-17.869578839167765,-0.5889038135874345
718,299,"['Al', 'Fe']",0.9454511016724108,-17.869578839167765,-0.5889038135874345
719,299,"['V', 'As']",0.9454511016724108,-17.869578839167765,-0.5889038135874345
720,299,"['Cr', 'Fe']",0.9454511016724108,-17.869578839167765,-0.5889038135874345
721,299,"['Mn', 'Fe']",0.9454511016724108,-17.869578839167765,-0.5889038135874345
722,299,"['Fe', 'Al', 'Cr', 'Mn']",1.0747777212449328,-17.869578839167765,-0.5889038135874345
723,299,"['Se', 'Mo']",1.0747777212449328,-17.869578839167765,-0.5889038135874345
724,299,"['Sr', 'EC']",1.0747777212449328,-17.869578839167765,-0.5889038135874345
725,299,"['Fluoren', 'Fluoranten']",1.0747777212449328,-17.869578839167765,-0.5889038135874345
726,299,"['Antracen', 'EC', 'Li']",1.0736111369279373,-17.869578839167765,-0.5889038135874345
727,299,pH,1.0736111369279373,-17.869578839167765,-0.5889038135874345
728,299,TOC,0.9206921994355539,-17.869578839167765,-0.5889038135874345
729,299,HCHO,1.0736111369279373,-17.869578839167765,-0.5889038135874345
730,299,B,1.0736111369279373,-17.869578839167765,-0.5889038135874345
731,299,Ni,1.0740999034797218,-17.869578839167765,-0.5889038135874345
732,299,Ga,1.0736111369279373,-17.869578839167765,-0.5889038135874345
733,299,Rb,1.0736111369279373,-17.869578839167765,-0.5889038135874345
734,299,Sb,1.1002837161109216,-17.869578839167765,-0.5889038135874345
735,299,Ba,1.0736111369279373,-17.869578839167765,-0.5889038135874345
736,299,Naftalen,1.0736111369279373,-17.869578839167765,-0.5889038135874345
737,299,Acenaften,1.0736111369279373,-17.869578839167765,-0.5889038135874345
738,300,"['Fe', 'Al', 'Cr', 'Mn']",1.032258064516129,0.5666666666666668,-0.5483870967741935
739,300,"['Se', 'Mo']",1.032258064516129,0.5666666666666668,-0.5483870967741935
740,300,"['Sr', 'EC']",1.032258064516129,0.5666666666666668,-0.5483870967741935
741,300,"['Fluoren', 'Fluoranten']",1.032258064516129,0.5666666666666668,-0.5483870967741935
742,300,"['Antracen', 'EC', 'Li']",1.032258064516129,0.5666666666666668,-0.5483870967741935
743,300,pH,1.032258064516129,0.5666666666666668,-0.5483870967741935
744,300,TOC,1.032258064516129,0.5666666666666668,-0.5483870967741935
745,300,HCHO,1.032258064516129,0.5666666666666668,-0.5483870967741935
746,300,B,1.032258064516129,0.5666666666666668,-0.5483870967741935
747,300,Ni,1.032258064516129,0.5666666666666668,-0.5483870967741935
748,300,Ga,1.032258064516129,0.5666666666666668,-0.5483870967741935
749,300,Rb,1.032258064516129,0.5666666666666668,-0.5483870967741935
750,300,Sb,1.032258064516129,0.5666666666666668,-0.5483870967741935
751,300,Ba,1.032258064516129,0.5666666666666668,-0.5483870967741935
752,300,Naftalen,1.032258064516129,0.5666666666666668,-0.5483870967741935
753,300,Acenaften,1.032258064516129,0.5666666666666668,-0.5483870967741935
754,306,"['EC', 'Sr', 'Antracen']",2.1333333333333333,-0.10999999999999992,-1.1333333333333333
755,306,"['Li', 'Antracen']",2.1333333333333333,-0.10999999999999992,-1.1333333333333333
756,306,"['Al', 'Fe']",2.1333333333333333,-0.10999999999999992,-1.1333333333333333
757,306,"['V', 'As']",1.0666666666666667,-0.10999999999999992,-1.1333333333333333
758,306,"['Cr', 'Fe']",2.1333333333333333,-0.10999999999999992,-1.1333333333333333
759,306,"['Mn', 'Fe']",2.1333333333333333,-0.10999999999999992,-1.1333333333333333
760,306,"['Fe', 'Al', 'Cr', 'Mn']",2.1333333333333333,-0.10999999999999992,-1.1333333333333333
761,306,"['Se', 'Mo']",2.1333333333333333,-0.10999999999999992,-1.1333333333333333
762,306,"['Sr', 'EC']",2.1333333333333333,-0.10999999999999992,-1.1333333333333333
763,306,"['Fluoren', 'Fluoranten']",2.1333333333333333,-0.10999999999999992,-1.1333333333333333
764,306,"['Antracen', 'EC', 'Li']",2.1333333333333333,-0.10999999999999992,-1.1333333333333333
765,306,pH,2.1333333333333333,-0.10999999999999992,-1.1333333333333333
766,306,TOC,2.1333333333333333,-0.10999999999999992,-1.1333333333333333
767,306,HCHO,2.1333333333333333,-0.10999999999999992,-1.1333333333333333
768,306,B,2.1333333333333333,-0.10999999999999992,-1.1333333333333333
769,306,Ni,2.1333333333333333,-0.10999999999999992,-1.1333333333333333
770,306,Ga,2.1333333333333333,-0.10999999999999992,-1.1333333333333333
771,306,Rb,2.1333333333333333,-0.10999999999999992,-1.1333333333333333
772,306,Sb,2.1333333333333333,-0.10999999999999992,-1.1333333333333333
773,306,Ba,2.1333333333333333,-0.10999999999999992,-1.1333333333333333
774,306,Naftalen,2.1333333333333333,-0.10999999999999992,-1.1333333333333333
775,306,Acenaften,2.1333333333333333,-0.10999999999999992,-1.1333333333333333
776,308,"['EC', 'Sr', 'Antracen']",1.032258064516129,0.16,-0.5483870967741935
777,308,"['Li', 'Antracen']",1.032258064516129,0.16,-0.5483870967741935
778,308,"['Al', 'Fe']",1.032258064516129,0.16,-0.5483870967741935
779,308,"['V', 'As']",1.032258064516129,0.16,-0.5483870967741935
780,308,"['Cr', 'Fe']",1.032258064516129,0.16,-0.5483870967741935
781,308,"['Mn', 'Fe']",1.032258064516129,0.16,-0.5483870967741935
782,308,"['Fe', 'Al', 'Cr', 'Mn']",1.032258064516129,0.16,-0.5483870967741935
783,308,"['Se', 'Mo']",1.032258064516129,0.16,-0.5483870967741935
784,308,"['Sr', 'EC']",1.032258064516129,0.16,-0.5483870967741935
785,308,"['Fluoren', 'Fluoranten']",1.032258064516129,0.16,-0.5483870967741935
786,308,"['Antracen', 'EC', 'Li']",1.032258064516129,0.16,-0.5483870967741935
787,308,pH,1.032258064516129,0.16,-0.5483870967741935
788,308,TOC,1.032258064516129,0.16,-0.5483870967741935
789,308,HCHO,1.032258064516129,0.16,-0.5483870967741935
790,308,B,1.032258064516129,0.16,-0.5483870967741935
791,308,Ni,1.032258064516129,0.16,-0.5483870967741935
792,308,Ga,1.032258064516129,0.16,-0.5483870967741935
793,308,Rb,1.032258064516129,0.16,-0.5483870967741935
794,308,Sb,1.032258064516129,0.16,-0.5483870967741935
795,308,Ba,1.032258064516129,0.16,-0.5483870967741935
796,308,Naftalen,1.032258064516129,0.16,-0.5483870967741935
797,308,Acenaften,1.032258064516129,0.16,-0.5483870967741935
798,314,Ni,1.032258064516129,0.5599999999999999,0.4838709677419355
799,316,Naftalen,1.0666666666666669,-0.1316666666666666,-0.06666666666666665
800,321,"['EC', 'Sr', 'Antracen']",0.9444638491093258,-1.0334764521193092,-0.37757596926301074
801,321,"['Li', 'Antracen']",0.9444638491093258,-1.0334764521193092,-0.37757596926301074
802,321,"['Al', 'Fe']",0.9444638491093258,-1.0334764521193092,-0.37757596926301074
803,321,"['V', 'As']",0.9444638491093258,-1.0334764521193092,-0.37757596926301074
804,321,"['Cr', 'Fe']",0.9444638491093258,-1.0334764521193092,-0.37757596926301074
805,321,"['Mn', 'Fe']",0.9444638491093258,-1.0334764521193092,-0.37757596926301074
806,321,"['Fe', 'Al', 'Cr', 'Mn']",0.9444638491093258,-1.0334764521193092,-0.37757596926301074
807,321,"['Se', 'Mo']",0.9444638491093258,-1.0334764521193092,-0.37757596926301074
808,321,"['Sr', 'EC']",0.9444638491093258,-1.0334764521193092,-0.37757596926301074
809,321,"['Fluoren', 'Fluoranten']",0.9444638491093258,-1.0334764521193092,-0.37757596926301074
810,321,"['Antracen', 'EC', 'Li']",0.9444638491093258,-1.0334764521193092,-0.37757596926301074
811,321,pH,0.9444638491093258,-1.0334764521193092,-0.37757596926301074
812,321,HCHO,0.9444638491093258,-1.0334764521193092,-0.37757596926301074
813,321,B,0.9444638491093258,-1.0334764521193092,-0.37757596926301074
814,321,Ni,0.9444638491093258,-1.0334764521193092,-0.37757596926301074
815,321,Ga,0.9444638491093258,-1.0334764521193092,-0.37757596926301074
816,321,Rb,1.123297240656654,-1.0334764521193092,-0.37757596926301074
817,321,Sb,0.9444638491093258,-1.0334764521193092,-0.37757596926301074
818,321,Ba,0.9444638491093258,-1.0334764521193092,-0.37757596926301074
819,321,Naftalen,0.9444638491093258,-1.0334764521193092,-0.37757596926301074
820,321,Acenaften,0.9444638491093258,-1.0334764521193092,-0.37757596926301074
821,323,B,1.032258064516129,0.16000000000000006,0.4838709677419355
822,324,"['Fe', 'Al', 'Cr', 'Mn']",1.032258064516129,0.3666666666666667,-0.5483870967741935
823,324,"['Se', 'Mo']",1.032258064516129,0.3666666666666667,-0.5483870967741935
824,324,"['Sr', 'EC']",1.032258064516129,0.3666666666666667,-0.5483870967741935
825,324,"['Fluoren', 'Fluoranten']",1.032258064516129,0.3666666666666667,-0.5483870967741935
826,324,"['Antracen', 'EC', 'Li']",1.032258064516129,0.3666666666666667,-0.5483870967741935
827,324,pH,1.032258064516129,0.3666666666666667,-0.5483870967741935
828,324,TOC,1.032258064516129,0.3666666666666667,-0.5483870967741935
829,324,HCHO,1.032258064516129,0.3666666666666667,-0.5483870967741935
830,324,B,1.032258064516129,0.3666666666666667,-0.5483870967741935
831,324,Ni,1.032258064516129,0.3666666666666667,-0.5483870967741935
832,324,Ga,1.032258064516129,0.3666666666666667,-0.5483870967741935
833,324,Rb,1.032258064516129,0.3666666666666667,-0.5483870967741935
834,324,Sb,1.032258064516129,0.3666666666666667,-0.5483870967741935
835,324,Ba,1.032258064516129,0.3666666666666667,-0.5483870967741935
836,324,Naftalen,1.032258064516129,0.3666666666666667,-0.5483870967741935
837,324,Acenaften,1.032258064516129,0.3666666666666667,-0.5483870967741935
838,328,Ni,1.032258064516129,0.5599999999999999,0.4838709677419355
839,331,"['EC', 'Sr', 'Antracen']",1.0666666666666669,0.12666666666666676,-0.6000000000000001
840,331,"['Li', 'Antracen']",1.0666666666666669,0.12666666666666676,-0.6000000000000001
841,331,"['Al', 'Fe']",1.0666666666666669,0.12666666666666676,-0.6000000000000001
842,331,"['V', 'As']",1.0666666666666669,0.12666666666666676,-0.6000000000000001
843,331,"['Cr', 'Fe']",1.0666666666666669,0.12666666666666676,-0.6000000000000001
844,331,"['Fe', 'Al', 'Cr', 'Mn']",1.0666666666666669,0.12666666666666676,-0.6000000000000001
845,331,"['Fluoren', 'Fluoranten']",1.0666666666666669,0.12666666666666676,-0.6000000000000001
846,331,"['Antracen', 'EC', 'Li']",1.0666666666666669,0.12666666666666676,-0.6000000000000001
847,331,pH,1.0666666666666669,0.12666666666666676,-0.6000000000000001
848,331,TOC,1.0666666666666669,0.12666666666666676,-0.6000000000000001
849,331,HCHO,1.0666666666666669,0.12666666666666676,-0.6000000000000001
850,331,B,1.0666666666666669,0.12666666666666676,-0.6000000000000001
851,331,Ni,1.0666666666666669,0.12666666666666676,-0.6000000000000001
852,331,Ga,1.0666666666666669,0.12666666666666676,-0.6000000000000001
853,331,Rb,1.0666666666666669,0.12666666666666676,-0.6000000000000001
854,331,Sb,1.0666666666666669,0.12666666666666676,-0.6000000000000001
855,331,Ba,1.0666666666666669,0.12666666666666676,-0.6000000000000001
856,331,Naftalen,1.0666666666666669,0.12666666666666676,-0.6000000000000001
857,331,Acenaften,1.0666666666666669,0.12666666666666676,-0.6000000000000001
858,341,"['Li', 'Antracen']",0.9378272251308901,-1.7784131529524807,-0.26178010471204183
859,341,"['Sr', 'EC']",0.9260471204188483,-1.7784131529524807,-0.26178010471204183
860,341,"['Fluoren', 'Fluoranten']",1.0261780104712042,-1.7784131529524807,-0.26178010471204183
861,341,"['Antracen', 'EC', 'Li']",1.1636125654450262,-1.7784131529524807,-0.26178010471204183
862,341,pH,1.0261780104712042,-1.7784131529524807,-0.26178010471204183
863,341,TOC,1.0261780104712042,-1.7784131529524807,-0.26178010471204183
864,341,HCHO,1.1145287958115184,-1.7784131529524807,-0.26178010471204183
865,341,B,1.0261780104712042,-1.7784131529524807,-0.26178010471204183
866,341,Ni,1.0261780104712042,-1.7784131529524807,-0.26178010471204183
867,341,Ga,1.0261780104712042,-1.7784131529524807,-0.26178010471204183
868,341,Rb,1.0785340314136127,-1.7784131529524807,-0.26178010471204183
869,341,Sb,1.0261780104712042,-1.7784131529524807,-0.26178010471204183
870,341,Ba,1.0261780104712042,-1.7784131529524807,-0.26178010471204183
871,341,Naftalen,1.0261780104712042,-1.7784131529524807,-0.26178010471204183
872,341,Acenaften,1.0261780104712042,-1.7784131529524807,-0.26178010471204183
873,343,Rb,1.4409005628517821,-0.6595273715144886,0.6054677030286786
874,344,Rb,1.3099417643238223,-11.050099783820494,0.9314021096173847
875,348,Rb,1.2023809523809523,0.2896551724137931,0.49404761904761896
876,349,Rb,1.2428831875171873,-5.5561888867156455,0.5683163073037083
877,350,Naftalen,1.032258064516129,0.3666666666666667,0.4838709677419355
878,353,Ni,1.032258064516129,0.56,0.4838709677419355
879,359,B,1.032258064516129,0.7666666666666668,0.4838709677419355
880,362,B,1.005038387715931,0.5161266836548962,0.6458733205374281
881,364,Ni,1.032258064516129,0.56,0.4838709677419355
882,371,Rb,1.1870940747564123,-12.334210321434027,0.418249802145906
883,372,Rb,1.064728054683412,-0.8851369783882157,0.5354322017268446
884,374,Naftalen,1.032258064516129,0.56,0.4838709677419355
885,375,Rb,0.9023800211295048,-4.79585826146438,0.7370089376985529
886,377,Rb,1.6785101334613912,-3.241143094388935,0.7275021461067395
887,379,Sb,1.2000000000000002,-0.5133333333333331,0.6
888,380,B,1.032258064516129,0.7666666666666668,0.4838709677419355
889,392,B,1.6842105263157894,0.7407407407407408,0.7894736842105263
890,395,"['Fe', 'Al', 'Cr', 'Mn']",1.0629629629629629,0.3,0.1962962962962963
891,395,"['Se', 'Mo']",1.0629629629629629,0.3,0.1962962962962963
892,395,"['Sr', 'EC']",1.0629629629629629,0.3,0.1962962962962963
893,395,"['Fluoren', 'Fluoranten']",1.0629629629629629,0.3,0.1962962962962963
894,400,Acenaften,1.1964252387299779,-62.51345262673855,0.6094011741418013
895,401,Naftalen,1.032258064516129,0.3666666666666667,0.4838709677419355
896,402,Ni,1.032258064516129,0.56,0.4838709677419355
897,404,B,1.9270833333333335,0.4915254237288136,0.9583333333333334
898,406,Naftalen,1.0758003766478341,-6.518509237891538,0.1984463276836158
899,407,"['Al', 'Fe']",0.927198773650288,-3333.262966705199,-0.3057843270393181
900,407,"['Fe', 'Al', 'Cr', 'Mn']",1.0514198397486314,-3333.262966705199,-0.3057843270393181
901,407,"['Fluoren', 'Fluoranten']",1.1716240407486225,-3333.262966705199,-0.3057843270393181
902,407,pH,1.1716240407486225,-3333.262966705199,-0.3057843270393181
903,407,TOC,1.1716240407486225,-3333.262966705199,-0.3057843270393181
904,407,HCHO,1.1716240407486225,-3333.262966705199,-0.3057843270393181
905,407,B,1.1716240407486225,-3333.262966705199,-0.3057843270393181
906,407,Ni,1.1716240407486225,-3333.262966705199,-0.3057843270393181
907,407,Ga,1.1716240407486225,-3333.262966705199,-0.3057843270393181
908,407,Rb,1.3708820798745762,-3333.262966705199,-0.3057843270393181
909,407,Sb,1.1716240407486225,-3333.262966705199,-0.3057843270393181
910,407,Ba,1.1716240407486225,-3333.262966705199,-0.3057843270393181
911,407,Naftalen,1.2367419559677022,-3333.262966705199,-0.3057843270393181
912,407,Acenaften,1.1837710258663865,-3333.262966705199,-0.3057843270393181
913,409,"['EC', 'Sr', 'Antracen']",1.0543894962088087,-5.719445713621719,-0.4288658099668812
914,409,"['Li', 'Antracen']",1.0750564796049913,-5.719445713621719,-0.4288658099668812
915,409,"['Cr', 'Fe']",1.1086451091684015,-5.719445713621719,-0.4288658099668812
916,409,"['Mn', 'Fe']",1.102581345549606,-5.719445713621719,-0.4288658099668812
917,409,"['Fe', 'Al', 'Cr', 'Mn']",0.9447414102419921,-5.719445713621719,-0.4288658099668812
918,409,"['Se', 'Mo']",1.0248693873273003,-5.719445713621719,-0.4288658099668812
919,409,"['Fluoren', 'Fluoranten']",0.9675142317893918,-5.719445713621719,-0.4288658099668812
920,409,pH,0.9675142317893918,-5.719445713621719,-0.4288658099668812
921,409,TOC,0.9675142317893918,-5.719445713621719,-0.4288658099668812
922,409,HCHO,0.9675142317893918,-5.719445713621719,-0.4288658099668812
923,409,B,0.9675142317893918,-5.719445713621719,-0.4288658099668812
924,409,Ni,0.9675142317893918,-5.719445713621719,-0.4288658099668812
925,409,Ga,0.9675142317893918,-5.719445713621719,-0.4288658099668812
926,409,Rb,0.9675142317893918,-5.719445713621719,-0.4288658099668812
927,409,Sb,1.102933695659658,-5.719445713621719,-0.4288658099668812
928,409,Ba,0.9675142317893918,-5.719445713621719,-0.4288658099668812
929,409,Naftalen,0.9675142317893918,-5.719445713621719,-0.4288658099668812
930,409,Acenaften,0.9675142317893918,-5.719445713621719,-0.4288658099668812
931,410,Rb,1.6858638743455496,-0.7149831649831648,0.4450261780104712
932,412,Ga,1.1765835466081462,-4.63264322847614,-0.2718142667780383
933,412,Sb,0.9233890539195126,-4.63264322847614,-0.2718142667780383
934,417,Rb,2.0283988274772127,-2.416123858789028,0.9492961292250571
935,418,Rb,1.9559154385083284,-2.6609532285121924,0.8499262781806657
936,419,Naftalen,1.6881270079147563,-0.5658020721568745,0.7743940102734304
