,Bacteria,Chemicals,Importance_random_forest,CV_random_forest,R_squared_random_forest
46,27,"['Fluoren', 'Fluoranten']",0.35156347088840123,0.07291740940896752,0.3446200536252044
47,27,pH,0.3565086745886762,0.07291740940896752,0.3446200536252044
48,27,EC,0.3556068700393593,0.07291740940896752,0.3446200536252044
49,27,TOC,0.3612296202050441,0.07291740940896752,0.3446200536252044
50,27,B,0.36874267261755933,0.07291740940896752,0.3446200536252044
51,27,Ni,0.3544551298819322,0.07291740940896752,0.3446200536252044
52,27,Ga,0.4011098460475523,0.07291740940896752,0.3446200536252044
53,27,Sr,0.3743943398105647,0.07291740940896752,0.3446200536252044
54,27,Sb,0.4164038873687639,0.07291740940896752,0.3446200536252044
55,27,Ba,0.351353443627922,0.07291740940896752,0.3446200536252044
56,27,Naftalen,0.4024842728782685,0.07291740940896752,0.3446200536252044
57,27,Acenaften,0.3924096763610522,0.07291740940896752,0.3446200536252044
58,28,Sb,0.22979081860697226,-0.2592559674715713,0.38653883203476747
59,38,Sb,0.21888405019545143,-0.29551683919348726,0.37428005515281615
60,43,Ga,0.19620849118889894,-0.10473272931231636,0.5186756012868083
61,45,"['Fe', 'Al', 'Cr', 'Mn']",0.2880869436704552,-0.25794171758414364,0.17091313984798828
62,45,"['Se', 'Mo']",0.28407433506599733,-0.25794171758414364,0.17091313984798828
63,45,"['Fluoren', 'Fluoranten']",0.28482388135338965,-0.25794171758414364,0.17091313984798828
64,45,pH,0.29546989987859007,-0.25794171758414364,0.17091313984798828
65,45,EC,0.2865787283067539,-0.25794171758414364,0.17091313984798828
66,45,TOC,0.2794215161209599,-0.25794171758414364,0.17091313984798828
67,45,B,0.296945406159941,-0.25794171758414364,0.17091313984798828
68,45,Ni,0.2918271894926243,-0.25794171758414364,0.17091313984798828
69,45,Ga,0.28483902236071534,-0.25794171758414364,0.17091313984798828
70,45,Sr,0.32959744073644337,-0.25794171758414364,0.17091313984798828
71,45,Sb,0.32327889876559857,-0.25794171758414364,0.17091313984798828
72,45,Ba,0.2881729089493642,-0.25794171758414364,0.17091313984798828
73,45,Naftalen,0.286488135066429,-0.25794171758414364,0.17091313984798828
74,45,Acenaften,0.2847959224189148,-0.25794171758414364,0.17091313984798828
75,48,Sb,0.3192751625605267,-0.1570620486627805,0.5544449569540264
76,51,Sb,0.19858591294565675,-0.14625362248683604,0.5519485995424618
77,56,Sr,0.19980182056857576,-0.26369282088472956,0.2572463309602062
78,57,Ga,0.20630541444336736,-0.03155013634889614,0.5839737391055102
79,57,Sb,0.3126146463050049,-0.03155013634889614,0.5839737391055102
80,57,Naftalen,0.20617019928193503,-0.03155013634889614,0.5839737391055102
81,58,"['Fe', 'Al', 'Cr', 'Mn']",0.22221185393277254,-0.27991716540636435,0.22100120847155325
82,58,"['Se', 'Mo']",0.21870401503131387,-0.27991716540636435,0.22100120847155325
83,58,"['Fluoren', 'Fluoranten']",0.2180205108797324,-0.27991716540636435,0.22100120847155325
84,58,pH,0.21636026881441084,-0.27991716540636435,0.22100120847155325
85,58,EC,0.20603547402890843,-0.27991716540636435,0.22100120847155325
86,58,TOC,0.2077106768142969,-0.27991716540636435,0.22100120847155325
87,58,B,0.23074027172368639,-0.27991716540636435,0.22100120847155325
88,58,Ni,0.21974559483083256,-0.27991716540636435,0.22100120847155325
89,58,Ga,0.24353713001271227,-0.27991716540636435,0.22100120847155325
90,58,Sr,0.2244531819113238,-0.27991716540636435,0.22100120847155325
91,58,Sb,0.34379373838843064,-0.27991716540636435,0.22100120847155325
92,58,Ba,0.233986401030844,-0.27991716540636435,0.22100120847155325
93,58,Naftalen,0.2202795503473416,-0.27991716540636435,0.22100120847155325
94,58,Acenaften,0.21924577538233525,-0.27991716540636435,0.22100120847155325
95,63,"['Fluoren', 'Fluoranten']",0.19213068840492353,-0.06363778797478115,0.4402139720114364
96,63,pH,0.2000885052400101,-0.06363778797478115,0.4402139720114364
97,63,B,0.20153570633313567,-0.06363778797478115,0.4402139720114364
98,63,Ni,0.19534438210715122,-0.06363778797478115,0.4402139720114364
99,63,Ga,0.19013752368463632,-0.06363778797478115,0.4402139720114364
100,63,Sr,0.19294219007505187,-0.06363778797478115,0.4402139720114364
101,63,Sb,0.3825388986570122,-0.06363778797478115,0.4402139720114364
102,63,Ba,0.19628407293113714,-0.06363778797478115,0.4402139720114364
103,63,Naftalen,0.2619293008945991,-0.06363778797478115,0.4402139720114364
